"account_id","account_name","avg_wau_last_12_weeks","customer_since_date","health_summary_flag","opportunity_id","pred_point","projects_created_last_12_weeks","renewal_week","stage_name","total_active_arr","weeks_as_customer","weeks_to_renewal","weeks_with_preds_last_12_weeks"
"001F000001nt4JBIAY","Thrivent Financial","1.083","2018-06-27","Green","0060Z00000uAyjiQAC","2019-10-14","5","2020-06-22","8-Closed Lost","60000.0","68","36","2"
"0010Z000025kbFyQAI","TAITO CORPORATION","1.166","2019-07-03","Yellow","0060Z00000uAwZGQA0","2019-10-21","69","2020-06-29","7-Closed Won","58500.0","16","36","11"
"0012A00002EAZ2LQAX","TOYOTA BOSHOKU CORPORATION","1.333","2018-03-26","Red","0060Z00000r0NUqQAM","2019-07-15","61","2020-03-23","8-Closed Lost","36000.0","68","36","9"
"0012A000029UsmuQAC","AlRaedah Investment","1.000","2017-08-03","Not Flagged this week","0060Z00000ojh6uQAA","2018-11-19","73","2019-07-29","7-Closed Won","","68","36","7"
"0012A000022CZ4xQAG","Raymond Corporation","1.000","2017-02-24","Not Flagged this week","0062A00000rnCy0QAE","2018-06-11","0","2019-02-18","8-Closed Lost","","68","36","12"
"0010Z00001wq2DVQAY","NOMURA RESEARCH INSTITUTE, LTD. - ItoYokado/YorkMart Project","3.666","2018-07-09","Green","0060Z00000lOVVOQA4","2019-03-25","13422","2019-12-02","7-Closed Won","","37","36","12"
"001F000001ntZX0IAM","Capgemini America, Inc","4.333","2018-10-31","Green","0060Z00000pTNDNQA4","2019-02-18","87","2019-10-28","8-Closed Lost","","16","36","9"
"0012A000022DmPUQA0","Customers Bank","0.916","2017-09-30","Not Flagged this week","0060Z00000nLXQzQAO","2019-01-21","0","2019-09-30","7-Closed Won","","69","36","9"
"0012A00002DlUDRQA3","UBM ASIA TRADE FAIRS PTE. LTD.","0.916","2018-05-01","Green","0060Z00000tDqnPQAS","2019-08-19","17","2020-04-27","8-Closed Lost","50000.0","68","36","4"
"0012A00002F2EWZQA3","NTT FACILITIES, INC.","0.916","2018-02-19","Green","0062A00000qlNNAQA2","2018-06-11","15","2019-02-18","7-Closed Won","","16","36","2"
"0012A00002F4G5zQAF","Ascendas-Singbridge","2.000","2018-01-31","Green","0060Z00000ouirdQAA","2019-07-22","195","2020-03-30","8-Closed Lost","43776.0","77","36","12"
"0012A000029whdaQAA","Ovuline, Inc. dba Ovia Health","0.666","2017-05-22","None","0062A00000oGBoMQAW","2017-09-11","69","2018-05-21","7-Closed Won","","16","36","5"
"0010Z000023k9rxQAA","ONISI, LTD.","2.333","2019-05-07","Green","0060Z00000tD7ftQAC","2019-08-26","232","2020-05-04","7-Closed Won","48000.0","16","36","6"
"0012A00002Fdf4XQAR","Tableau Software, Inc.","0.583","2017-10-30","Not Flagged this week","0062A00000rUayXQAS","2018-02-19","16","2018-10-29","7-Closed Won","","16","36","5"
"0012A00002BNwOnQAL","Philadelphia 76ers","0.666","2018-05-01","Green","0060Z00000tCkwuQAC","2019-08-19","10","2020-04-27","7-Closed Won","30000.0","68","36","3"
"0012A00002EAoVKQA1","JAPAN TOBACCO INC.(Parent)","1.000","2018-08-01","Green","0060Z00000nB48qQAC","2018-11-19","57","2019-07-29","7-Closed Won","","16","36","3"
"0012A000029zaVBQAY","BoomTown","1.250","2017-05-17","None","0062A00000oGBnTQAW","2017-09-04","51","2018-05-14","7-Closed Won","","16","36","5"
"0010Z00001wq6UCQAY","SENSHUKAI CO., LTD.","2.750","2018-09-07","Green","0060Z00000nLY0eQAG","2018-12-24","248","2019-09-02","7-Closed Won","","16","36","10"
"0012A00002GNV1qQAH","Birch Hill Equity Partners","1.750","2018-02-28","Not Flagged this week","0062A00000qlJZTQA2","2018-06-18","27","2019-02-25","7-Closed Won","","16","36","8"
"001F000001qlPABIA2","Lincoln National Life Insurance Company","2.833","2017-06-16","None","0062A00000oGBoWQAW","2017-10-02","90","2018-06-11","7-Closed Won","","16","36","7"
"0012A000029TL9JQAW","Basler Versicherung AG (Bâloise Insurance Limited)","3.000","2018-03-16","Green","0060Z00000lfAjTQAU","2018-07-02","534","2019-03-11","7-Closed Won","","16","36","11"
"0012A000029UEh4QAG","TOYOTA TECHNICAL DEVELOPMENT CORPORATION","2.333","2017-03-15","Green","0060Z00000r0GfwQAE","2019-07-01","171","2020-03-09","7-Closed Won","48000.0","120","36","10"
"001F000001nuxnFIAQ","Permanent General Companies, Inc.","2.250","2017-12-08","Not Flagged this week","0062A00000qiQCkQAM","2018-03-26","63","2018-12-03","7-Closed Won","","16","36","7"
"0012A00002FebVQQAZ","The Fundworks, LLC","0.916","2017-11-10","Not Flagged this week","0062A00000pniJdQAI","2018-02-26","9","2018-11-05","8-Closed Lost","","16","36","2"
"0012A00002GnwbnQAB","Entegra Capital LLC","0.250","2018-01-31","Not Flagged this week","0062A00000qkR6JQAU","2018-06-25","12","2019-03-04","7-Closed Won","","21","36","0"
"0012A000029TVKxQAO","DENTSU DIGITAL, INC.","1.583","2017-08-10","Green","0060Z00000sZpN4QAK","2019-12-02","116","2020-08-10","7-Closed Won","46500.0","121","36","9"
"0012A000029yHjpQAE","Toppan Inc.","0.000","2017-07-01","None","0062A00000oGBnsQAG","2017-10-16","0","2018-06-25","7-Closed Won","","16","36","0"
"001F000001gRQwWIAW","SIGMAXYZ INC.","2.916","2016-06-13","Green","0063q00000xrebHAAQ","2019-09-30","82","2020-06-08","7-Closed Won","80000.0","172","36","9"
"0012A000029TL9JQAW","Basler Versicherung AG (Bâloise Insurance Limited)","2.916","2018-03-16","Green","0063q00000yAVAhAAO","2019-07-01","40","2020-03-09","8-Closed Lost","60000.0","68","36","12"
"0010Z0000260ZLqQAM","Socar","2.000","2019-02-11","Green","0060Z00000oukDVQAY","2019-06-03","142","2020-02-10","8-Closed Lost","","16","36","12"
"0012A000027rKSAQA2","GiXo Ltd.","2.333","2017-04-10","Green","0062A00000rV8R2QAK","2018-07-30","251","2019-04-08","7-Closed Won","","68","36","11"
"0012A00002GmcDDQAZ","AUCNET INC.","1.583","2019-10-31","Green","0060Z00000wXcWlQAK","2020-02-17","105","2020-10-26","7-Closed Won","46500.0","16","36","11"
"0012A00002GR8MZQA1","LIXIL CORPORATION","1.416","2018-03-30","Yellow","0060Z00000r0OkEQAU","2019-07-22","57","2020-03-30","7-Closed Won","36000.0","69","36","7"
"0012A00002GmdkkQAB","LIFENET INSURANCE COMPANY","0.833","2019-06-24","Green","0060Z00000uAicFQAS","2019-10-14","50","2020-06-22","7-Closed Won","46500.0","16","36","2"
"0012A0000205OvqQAE","Zeel Networks, Inc.","0.333","2016-12-15","Not Flagged this week","0062A00000qjfyRQAQ","2018-04-02","3","2018-12-10","7-Closed Won","","68","36","2"
"0012A0000205TuUQAU","RENAISSANCE,INCORPORATED","0.500","2017-06-01","Yellow","0060Z00000tELA0QAO","2019-09-16","17","2020-05-25","8-Closed Lost","36000.0","120","36","0"
"001F000001gRn5xIAC","PERSOL CAREER CO., LTD.","12.333","2016-12-01","Green","0060Z00000qK5M9QAK","2019-03-18","260","2019-11-25","7-Closed Won","","120","36","12"
"001F000001lY8KrIAK","Elevate Credit International Limited","0.416","2018-05-25","Yellow","0063q00000xrCqjAAE","2019-10-14","16","2020-06-22","8-Closed Lost","50000.0","73","36","0"
"0012A000029yyxwQAA","ASURION JAPAN K.K.","3.083","2017-07-31","None","0062A00000ovzLhQAI","2017-11-20","413","2018-07-30","7-Closed Won","","16","36","12"
"0012A00002Cu2fbQAB","JAPAN MEDICAL DATA CENTER CO., LTD.","0.250","2018-07-01","Green","0060Z00000uAwaZQAS","2019-10-21","225","2020-06-29","7-Closed Won","36000.0","69","36","2"
"0012A000022CxPAQA0","DELOITTE TOHMATSU CONSULTING LLC","0.833","2018-12-25","Green","0060Z00000qKmRVQA0","2019-04-15","7","2019-12-23","7-Closed Won","","16","36","1"
"0012A000022CxPAQA0","DELOITTE TOHMATSU CONSULTING LLC","0.166","2018-12-25","Green","0063q00000xodIuAAI","2020-04-13","0","2020-12-21","7-Closed Won","63750.0","68","36","0"
"0010Z00001yVUrUQAW","BIZREACH, INC.","1.250","2018-09-14","Green","0060Z00000nLYXhQAO","2018-12-31","97","2019-09-09","7-Closed Won","","16","36","12"
"0012A00002BOvbqQAD","Ingram Content Group","2.000","2017-08-24","None","0062A00000ovJ32QAE","2017-12-11","69","2018-08-20","7-Closed Won","","16","36","3"
"0010Z00001wwiBzQAI","uShip","1.666","2018-09-30","Grey","0060Z00000saenDQAQ","2020-01-20","23","2020-09-28","7-Closed Won","45000.0","69","36","12"
"001F000001gRQwWIAW","SIGMAXYZ INC.","6.916","2016-06-13","None","0062A00000ovzLwQAI","2017-11-13","535","2018-07-23","7-Closed Won","","74","36","12"
"001F000001YEiDLIA1","Children's Healthcare of Atlanta Foundation, Inc.","1.000","2015-12-16","Not Flagged this week","0062A00000qjdvQQAQ","2018-04-30","11","2019-01-07","8-Closed Lost","","124","36","4"
"0012A0000207TjlQAE","BUPA Investments Ltd","1.833","2018-08-10","Yellow","0060Z00000wXSVpQAO","2019-12-02","42","2020-08-10","7-Closed Won","99000.0","69","36","0"
"0010Z00001wENOGQA4","JAPAN BUSINESS PRESS CO.,LTD.","0.833","2018-10-01","Green","0060Z00000ug0DZQAY","2020-01-20","12","2020-09-28","7-Closed Won","36000.0","68","36","1"
"0012A00002ElfkbQAB","Bolt","2.416","2017-11-30","Not Flagged this week","0062A00000pogfBQAQ","2018-03-19","89","2018-11-26","8-Closed Lost","","16","36","7"
"0012A00002Fdf4XQAR","Tableau Software, Inc.","3.166","2017-10-30","Green","0060Z00000owjREQAY","2020-02-17","44","2020-10-26","7-Closed Won","108000.0","120","36","12"
"0012A000029Woo0QAC","The Hershey Company","2.750","2019-10-15","Green","0060Z00000wX2UrQAK","2020-04-20","146","2020-12-28","7-Closed Won","177420.8","27","36","9"
"0012A000029yHkJQAU","FINC,INC.","1.666","2017-07-05","None","0062A00000oG8zXQAS","2017-10-23","121","2018-07-02","7-Closed Won","","16","36","1"
"0012A00002JLYXYQA5","KYOTO UNIVERSITY","1.333","2018-03-20","Green","0060Z00000ri9HhQAI","2019-07-22","23","2020-03-30","7-Closed Won","36000.0","70","36","0"
"0012A00002KnCqKQAV","Seguros Bolivar","3.333","2019-02-01","Green","0060Z00000ouhezQAA","2019-05-20","696","2020-01-27","8-Closed Lost","","16","36","11"
"0012A00002EACx8QAH","W2O Group","0.916","2018-08-31","Not Flagged this week","0060Z00000nLXcLQAW","2018-12-17","15","2019-08-26","7-Closed Won","","16","36","3"
"0012A00002BOvbqQAD","Ingram Content Group","1.083","2017-08-24","Green","0060Z00000nLXqPQAW","2018-12-10","5","2019-08-19","7-Closed Won","","68","36","8"
"0010Z000028lkoNQAQ","Talabat","4.083","2020-01-31","Green","0063q00000yAV8kAAG","2020-05-18","87","2021-01-25","8-Closed Lost","108562.5","16","36","11"
"0012A00002EetzSQAR","DENSO CORPORATION","1.666","2018-03-30","Yellow","0062A00000rV9rpQAC","2018-07-16","46","2019-03-25","7-Closed Won","","16","36","8"
"0012A00002JLXWqQAP","JX NIPPON MINING & METALS CORPORATION","2.333","2018-05-28","Green","0060Z00000u9QpkQAE","2019-09-16","283","2020-05-25","7-Closed Won","66000.0","68","36","4"
"0012A00002K8PWBQA3","Bobcat Company","0.416","2018-10-31","Green","0060Z00000pQMKDQA4","2019-02-18","4","2019-10-28","7-Closed Won","","16","36","1"
"0010Z00001yWEd5QAG","Cabot Oil & Gas Corporation","1.083","2018-09-19","Not Flagged this week","0060Z00000ogc4yQAA","2019-01-07","73","2019-09-16","7-Closed Won","","16","36","7"
"0012A00002DkCJpQAN","CANON IT SOLUTIONS INC.","2.166","2018-10-23","Green","0060Z00000ozZatQAE","2019-02-11","48","2019-10-21","7-Closed Won","","16","36","9"
"0012A000029VCg0QAG","Necco","0.000","2017-05-19","None","0060Z00000lfCfZQAU","2018-09-10","0","2019-05-20","7-Closed Won","","69","36","0"
"0010Z00001yWBfbQAG","Gelber Group, LLC","2.166","2018-08-01","None","0060Z00000nB4QOQA0","2018-11-19","126","2019-07-29","8-Closed Lost","","16","36","10"
"0012A000025Hb4JQAS","SHIMIZU CORPORATION","1.333","2017-03-01","Red","0060Z00000r0BanQAE","2019-06-17","252","2020-02-24","7-Closed Won","","120","36","8"
"0012A00002DJfH4QAL","Plain Green, LLC","1.583","2017-10-31","Green","0062A00000pnl1BQAQ","2019-02-18","15","2019-10-28","7-Closed Won","","68","36","6"
"001F000001jWaWsIAK","Airbnb, Inc.","0.583","2017-04-21","None","0062A00000nVeFfQAK","2017-08-07","3","2018-04-16","7-Closed Won","","16","36","1"
"0010Z000023MqfdQAC","U.S. Venture , Inc.","0.750","2019-02-01","Green","0060Z00000oukGtQAI","2019-05-20","23","2020-01-27","8-Closed Lost","","16","36","0"
"001F000001rScZWIA0","Carbon Tech Limited","2.583","2016-10-01","Not Flagged this week","0060Z00000p0ILtQAM","2019-01-21","32","2019-09-30","7-Closed Won","","121","36","12"
"0012A000029yyxwQAA","ASURION JAPAN K.K.","2.416","2017-07-31","Green","0062A00000qjdpmQAA","2018-04-23","125","2018-12-31","7-Closed Won","","38","36","8"
"001F000001oxALPIA2","moovel GmbH","1.166","2017-07-22","None","0062A00000ovzM6QAI","2017-11-06","16","2018-07-16","7-Closed Won","","16","36","8"
"0012A00002GQcCZQA1","PT Bukalapak","2.166","2018-01-01","Green","0060Z00000oukHIQAY","2019-04-22","106","2019-12-30","8-Closed Lost","","68","36","9"
"0012A00002AdERtQAN","JTB CORP.","1.500","2019-03-27","Green","0060Z00000r0PzRQAU","2019-07-15","107","2020-03-23","7-Closed Won","66000.0","16","36","6"
"001F000001izgSLIAY","American First Finance","1.000","2016-04-25","Not Flagged this week","0060Z00000lfAjEQAU","2018-08-13","52","2019-04-22","7-Closed Won","","120","36","12"
"0012A000029VheGQAS","OGIS-RI CO.,LTD.","3.333","2017-10-06","Green","0062A00000pmpY1QAI","2018-01-22","87","2018-10-01","7-Closed Won","","16","36","10"
"0012A00002CjOwGQAV","TextNow, Inc.","2.250","2017-07-31","Green","0060Z00000nB496QAC","2018-11-19","96","2019-07-29","7-Closed Won","","68","36","12"
"0012A00002GQupRQAT","DAIFUKU CO., LTD.","2.500","2018-03-09","Green","0060Z00000r0KlSQAU","2019-07-01","292","2020-03-09","7-Closed Won","96000.0","69","36","10"
"0012A00002Jdk5xQAB","PT Julo Teknologi Finansial (JULO)","2.000","2019-02-01","Green","0060Z00000ouk2xQAA","2019-05-20","265","2020-01-27","7-Closed Won","","16","36","12"
"0012A00002E8xRmQAJ","Lucky's Market","0.500","2017-12-31","Not Flagged this week","0062A00000rUaz6QAC","2018-04-23","25","2018-12-31","7-Closed Won","","17","36","4"
"001F000001ahnfwIAA","Synectics Solutions","0.000","2017-02-16","Yellow","0060Z00000n87JuQAI","2018-03-26","0","2018-12-03","7-Closed Won","","58","36","0"
"0012A00002F2EWZQA3","NTT FACILITIES, INC.","1.083","2018-02-19","Green","0060Z00000oujppQAA","2019-06-10","37","2020-02-17","7-Closed Won","","68","36","6"
"0012A00002IZz0TQAT","Decode Health","1.333","2018-04-30","Green","0060Z00000riBtpQAE","2019-08-19","64","2020-04-27","7-Closed Won","60000.0","68","36","9"
"0010Z000026glOgQAI","Hearst Magazine Media, Inc.","3.083","2019-07-10","Green","0063q00000xrLiQAAU","2019-10-28","43","2020-07-06","7-Closed Won","128000.0","16","36","11"
"0012A00002GmcIhQAJ","ORIENTAL LAND CO., LTD.","2.833","2018-06-27","Green","0060Z00000uAynQQAS","2019-10-14","130","2020-06-22","7-Closed Won","82500.0","68","36","12"
"0012A00002CjOwGQAV","TextNow, Inc.","0.750","2017-07-31","Not Flagged this week","0062A00000ovzKyQAI","2017-11-20","45","2018-07-30","7-Closed Won","","16","36","4"
"0012A00002DJE1hQAH","Pantera Capital","0.416","2017-08-14","Not Flagged this week","0062A00000p2a3vQAA","2017-12-04","16","2018-08-13","8-Closed Lost","","16","36","0"
"0010Z000023leNhQAI","SHIZUOKA GAS Co., Ltd.","1.333","2018-10-16","Green","0060Z00000ozP3GQAU","2019-02-04","170","2019-10-14","7-Closed Won","","16","36","8"
"0012A00002JJzT8QAL","ZEO Alliance","0.250","2019-02-01","Grey","0060Z00000oujiaQAA","2019-05-20","7","2020-01-27","8-Closed Lost","","16","36","0"
"0012A000028uwjKQAQ","TOYOTA TSUSHO CORPORATION","1.166","2017-03-29","Green","0060Z00000r0Ot6QAE","2019-07-15","24","2020-03-23","8-Closed Lost","36000.0","120","36","4"
"0012A00002IKEZQQA5","Suppliercard Administradora de Cartões S/A","1.666","2018-12-15","Green","0060Z00000oukOrQAI","2019-04-22","30","2019-12-30","7-Closed Won","","19","36","6"
"001F000001iVBapIAG","Moss Adams LLP","0.000","2017-05-31","None","0062A00000oFaQ9QAK","2017-09-18","0","2018-05-28","7-Closed Won","","16","36","0"
"0012A00001vAoLFQA0","Kornerstone Credit","1.583","2017-01-31","None","0062A00000rmlb0QAA","2017-07-17","70","2018-03-26","7-Closed Won","","24","36","12"
"0012A00002BPiyRQAT","TRANSCOSMOS ANALYTICS INC.","17.833","2017-05-22","Green","0060Z00000uAfp7QAC","2019-09-09","865","2020-05-18","7-Closed Won","20000.0","120","36","12"
"0012A00002JHZZMQA5","DAIHATSU MOTOR CO., LTD.","5.416","2020-04-30","Green","0063q00000wujSeAAI","2020-08-17","381","2021-04-26","7-Closed Won","135168.0","16","36","11"
"0012A000025JarPQAS","Applecart","0.833","2018-02-28","Green","0063q00000wuGo2AAE","2020-08-17","797","2021-04-26","7-Closed Won","21000.0","129","36","9"
"0013q00002F1ea0AAB","Unikrn","1.166","2020-04-30","Green","0063q00000wujSoAAI","2020-08-17","33","2021-04-26","7-Closed Won","29670.27","16","36","3"
"0012A00002Jg38ZQAR","Tint","1.083","2018-05-01","Green","0063q00000wuvuTAAQ","2020-08-17","64","2021-04-26","7-Closed Won","33400.0","120","36","12"
"0010Z000025EiSAQA0","FOXO Technologies Inc.","1.916","2019-05-01","Green","0060Z00000tD88SQAS","2020-08-17","11","2021-04-26","7-Closed Won","120015.0","68","36","12"
"0013q00002F37tcAAB","Access Loans","1.416","2020-04-28","Green","0063q00000wuoSEAAY","2020-08-17","19","2021-04-26","8-Closed Lost","13000.0","16","36","5"
"0012A00002IZz0TQAT","Decode Health","2.833","2018-04-30","Green","0063q00000wujSUAAY","2020-08-17","898","2021-04-26","7-Closed Won","60000.0","120","36","12"
"0013q00002EXnqbAAD","Ergomed","0.666","2020-04-30","Green","0063q00000wuwpQAAQ","2020-08-17","2","2021-04-26","8-Closed Lost","75000.0","16","36","0"
"0010Z000023MmGhQAK","Mondelez International Canada","6.250","2019-05-01","Green","0063q00000wuHrqAAE","2020-08-17","223","2021-04-26","7-Closed Won","267024.0","68","36","12"
"0012A000023qsAiQAI","Lockton Management, LLC","1.416","2018-05-01","Grey","0060Z00000tDNGYQA4","2020-08-17","0","2021-04-26","7-Closed Won","65000.0","120","36","12"
"0012A00002BNwOnQAL","Philadelphia 76ers","1.250","2018-05-01","Green","0063q00000wuoRzAAI","2020-08-17","25","2021-04-26","7-Closed Won","30000.0","120","36","3"
"0012A00002BNwRmQAL","The Madison Square Garden Company","0.833","2020-04-30","Green","0063q00000wuwpPAAQ","2020-08-17","20","2021-04-26","8-Closed Lost","29980.0","16","36","6"
"0012A000022CFvXQAW","Progressive Leasing, LLC","5.833","2017-04-28","Green","0063q00000yBD2YAAW","2020-08-17","11","2021-04-26","7-Closed Won","177560.0","173","36","12"
"001F000001rz5z8IAA","Texas Mutual Insurance Company","0.000","2019-05-01","Green","0060Z00000tDNHqQAO","2020-08-17","0","2021-04-26","7-Closed Won","264100.0","68","36","0"
"0010Z000023k9rxQAA","ONISI, LTD.","0.250","2019-05-07","Green","0063q00000wuHW9AAM","2020-08-24","0","2021-05-03","8-Closed Lost","48000.0","68","36","0"
"0012A000023sz5tQAA","Domestic & General","4.083","2017-05-15","Green","0063q00000yAVDgAAO","2020-08-31","13","2021-05-10","7-Closed Won","150100.0","172","36","12"
"001F000001gRQwWIAW","SIGMAXYZ INC.","2.083","2016-06-13","Red","0063q00000wvEqlAAE","2020-08-31","60","2021-05-10","7-Closed Won","40000.0","220","36","0"
"0012A00002GmcVgQAJ","SEPTENI CO., LTD.","1.500","2018-05-14","Green","0063q00000wvGAxAAM","2020-08-31","290","2021-05-10","7-Closed Won","68640.0","120","36","12"
"001F000001mffE8IAI","CDISCOUNT","1.833","2019-05-10","Yellow","0063q00000yYrORAA0","2020-08-31","77","2021-05-10","7-Closed Won","30000.0","69","36","12"
"0012A00002BPiyRQAT","TRANSCOSMOS ANALYTICS INC.","14.416","2017-05-22","Green","0063q00000yZyHBAA0","2020-09-07","746","2021-05-17","7-Closed Won","20000.0","172","36","12"
"0010Z0000293vN4QAI","National Association of Realtors","0.416","2019-05-17","Green","0060Z00000tDnxqQAC","2020-09-07","0","2021-05-17","8-Closed Lost","93000.0","69","36","0"
"0012A00002KnAIdQAN","Cartus","2.333","2018-05-31","Green","0063q00000zJjCOAA0","2020-09-21","604","2021-05-31","7-Closed Won","105000.0","121","36","12"
"0012A00002GmtrSQAR","Tatweer Petroleum – Bahrain Field Development Company W.L.L.","0.333","2018-05-31","Green","0063q00000yZWDQAA4","2020-09-14","3","2021-05-24","7-Closed Won","64000.0","120","36","1"
"0010Z00002945pLQAQ","Graenges AB","2.166","2020-06-05","Green","0063q00000yZx8qAAC","2020-09-21","75","2021-05-31","7-Closed Won","44400.0","16","36","1"
"0010Z000029y2akQAA","Central Weather Bureau","1.500","2020-06-01","Green","0063q00000yYt2aAAC","2020-09-21","16","2021-05-31","7-Closed Won","79268.0","16","36","12"
"001F000001iUeJZIA0","Snap Advances LLC","2.166","2016-06-01","Green","0060Z00000u9fbaQAA","2020-09-21","0","2021-05-31","8-Closed Lost","53360.0","225","36","12"
"0012A00002JLXWqQAP","JX NIPPON MINING & METALS CORPORATION","1.583","2018-05-28","Green","0063q00000yYoeXAAS","2020-09-14","91","2021-05-24","7-Closed Won","66000.0","120","36","4"
"0012A000022ADMGQA4","Western Asset Management Company, LLC","0.166","2017-05-30","Green","0063q00000ya4u8AAA","2020-09-14","1","2021-05-24","7-Closed Won","25000.0","172","36","0"
"0010Z000023MnRXQA0","LAWSON, INC.","2.166","2020-06-03","Green","0063q00000yYrk3AAC","2020-09-21","69","2021-05-31","7-Closed Won","68640.0","16","36","12"
"0012A000029whdaQAA","Ovuline, Inc. dba Ovia Health","0.250","2017-05-22","Green","0063q00000yZqXFAA0","2020-09-14","0","2021-05-24","7-Closed Won","15000.0","173","36","0"
"0012A00002HV7DwQAL","ROI Solutions, Inc","2.583","2018-04-30","Green","0063q00000wuEduAAE","2020-09-14","18","2021-05-24","7-Closed Won","40000.0","124","36","10"
"0010Z000026lgf5QAA","iProspect.com, Inc.","1.250","2019-05-31","Green","0060Z00000u9kiUQAQ","2020-09-21","14","2021-05-31","8-Closed Lost","120600.0","69","36","3"
"0012A00002IZffUQAT","Pittsburgh Pirates","2.583","2018-06-01","Yellow","0060Z00000lfC72QAE","2020-09-21","22","2021-05-31","7-Closed Won","55000.0","121","36","12"
"0012A00002GmciqQAB","SKY PERFECT JSAT CORPORATION","1.166","2019-06-07","Green","0063q00000yZRXsAAO","2020-09-28","17","2021-06-07","7-Closed Won","20000.0","69","36","6"
"0013q00002DNyOqAAL","RoundHill Express","0.500","2020-06-10","Green","0063q00000yZzf5AAC","2020-09-28","15","2021-06-07","8-Closed Lost","15000.0","16","36","0"
"0013q00002Fr3olAAB","Majestic Steel USA Inc","0.833","2020-12-18","Green","0063q00000zKCGqAAO","2021-04-05","12","2021-12-13","8-Closed Lost","40000.0","16","36","1"
"001F000001gRQwWIAW","SIGMAXYZ INC.","1.416","2016-06-13","Red","0063q00000yZprdAAC","2020-09-28","19","2021-06-07","7-Closed Won","40000.0","224","36","3"
"0010Z00002A9sjwQAB","InvestiNet","1.833","2019-12-13","Green","0063q000010uGu1AAE","2021-04-05","74","2021-12-13","7-Closed Won","58200.0","69","36","12"
"0012A000023s1u2QAA","Intuitive Surgical Operations Inc","2.250","2020-12-14","Green","0063q00000zK8IEAA0","2021-04-05","37","2021-12-13","7-Closed Won","143510.0","16","36","1"
"0010Z000023MpH6QAK","Taisho Pharmaceutical Co., Ltd.","4.000","2020-06-08","Green","0063q00000yZRWLAA4","2020-09-28","305","2021-06-07","7-Closed Won","68640.0","16","36","6"
"0012A000023s1vdQAA","Saif Corporation","0.666","2020-12-14","Green","0063q00000zK8gEAAS","2021-04-05","5","2021-12-13","8-Closed Lost","13176.0","16","36","1"
"0012A00002KmIcrQAF","Iberdrola S.A.","8.666","2020-12-16","Green","0063q00000zKBnKAAW","2021-04-05","131","2021-12-13","7-Closed Won","90630.0","16","36","9"
"0012A00002GoxhKQAR","Greenlight Capital Re, Ltd.","0.333","2020-12-17","Green","0063q00000zKADqAAO","2021-04-05","4","2021-12-13","7-Closed Won","18000.0","16","36","0"
"0012A000029yHjGQAU","KDDI RESEARCH, INC.","1.666","2017-06-12","Green","0063q00000yZrgDAAS","2020-09-28","171","2021-06-07","7-Closed Won","44000.0","172","36","11"
"0012A00002IKZmvQAH","ALL NIPPON AIRWAYS CO., LTD.","1.166","2018-12-21","Green","0063q00000zKDV4AAO","2021-04-12","39","2021-12-20","7-Closed Won","46500.0","121","36","9"
"0010Z000023tQozQAE","Sumitomo Riko Company Limited","1.416","2020-12-22","Green","0063q000010uGwvAAE","2021-04-12","34","2021-12-20","7-Closed Won","24000.0","16","36","3"
"0012A00002IKZqOQAX","Crown Castle","2.750","2020-12-21","Green","0063q00000zKDxDAAW","2021-04-12","167","2021-12-20","8-Closed Lost","54000.0","16","36","10"
"0012A000023rnvWQAQ","Brightway Insurance Inc","0.916","2020-12-22","Green","0063q00000zKMzaAAG","2021-04-12","24","2021-12-20","8-Closed Lost","40500.0","16","36","6"
"0012A00002DIqM0QAL","HINO MOTORS, LTD.","2.416","2018-12-21","Green","0063q00000zKBnAAAW","2021-04-12","101","2021-12-20","7-Closed Won","80000.0","121","36","6"
"0010Z000023MpGmQAK","Novartis Pharma K.K.","0.666","2020-12-25","Green","0063q00000zKCGlAAO","2021-04-12","59","2021-12-20","7-Closed Won","30000.0","16","36","1"
"0012A00002F4a39QAB","Alnylam Pharmaceuticals, Inc.","0.500","2020-12-31","Green","0063q000010tjG2AAI","2021-04-12","2","2021-12-20","8-Closed Lost","139230.0","15","36","0"
"0012A000023s1wqQAA","World Vision Inc","2.000","2019-12-23","Green","0063q00000wJFowAAG","2021-04-12","15","2021-12-20","7-Closed Won","52000.0","68","36","10"
"0010Z000025nZlgQAE","JR EAST INFORMATION SYSTEMS COMPANY","0.666","2019-04-01","Yellow","0063q000012GxJBAA0","2021-10-04","46","2022-06-13","7-Closed Won","25500.0","131","36","0"
"0013q00002Eb0dVAAR","OYAK Çimento A.S.","3.166","2020-06-16","Green","0063q00000yaNoGAAU","2020-10-05","130","2021-06-14","7-Closed Won","81890.0","16","36","12"
"001F000001qlPABIA2","Lincoln National Life Insurance Company","5.500","2017-06-16","Green","0063q00000yaoP2AAI","2020-10-05","53","2021-06-14","7-Closed Won","109725.2","173","36","12"
"0010Z00001wpx53QAA","SANSAN, INC.","1.000","2018-06-18","Green","0063q00000yaHZaAAM","2020-10-05","0","2021-06-14","7-Closed Won","36000.0","120","36","12"
"0012A00002DHG1kQAH","TOKYO GAS CO., LTD.","1.583","2018-03-23","Green","0063q00000yaAAAAA2","2020-10-05","214","2021-06-14","7-Closed Won","227400.0","133","36","9"
