is_bad,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
1,"Sybron Implant Solutions","2 years","MORTGAGE","53600.0","VERIFIED - income source","n","  Borrower added on 05/28/10 > I plan to use the proceeds to payoff high interest rate credit cards.<br/>My job is very stable.  I will have no problem making the monthly payments.  The loan will allow my monthly payments to free up $$ for my contribution to my employee 401K.<br/> Borrower added on 05/29/10 > I plan to payoff the following debts:<br/>Capital One M/C        $2600      APR 23%<br/>Dell                              1500               29.99<br/>Home Depot                  600                29.99<br/>Macy's (2 accts)           1000               26.99<br/>New York & Co               500                22.8<br/>Nordstrom's                   1500               22.9<br/>Sears                               350               25.5<br/>Avocado Manor HOA    3200+             Late fees <br/>Remainer to Dental needs for upcoming root canal ??<br/>I will NOT be paying off Cap One VISA  $5500 or<br/>AmeriCredit Car Pmt 12%<br/> Borrower added on 05/29/10 > I added my loan intentions detail.  Not sure if it has posted properly<br/> Borrower added on 05/31/10 > The main reason for applying for the loan is due to an unexpected car repair in March, 2010 (transmission on '03 Mercedes = $3,300)  My debt would not be this high.<br/>","debt_consolidation","DEBT HELP","928xx","CA","20.51","0.0","6/1/1999","1.0","27.0","","13.0","0.0",14633,"89.5","34.0","f","0.0","",1
0,"St. John Properties  Inc.","2 years","MORTGAGE","56100.0","VERIFIED - income source","n","  Borrower added on 08/27/10 > This loan is to consolidate credit cards.<br/> Borrower added on 08/27/10 > I have a very stable job and I'm always on-time with Bills.<br/>","debt_consolidation","CC Loan","212xx","MD","14.7","0.0","2/1/2005","0.0","","","7.0","0.0",15352,"75.3","11.0","f","0.0","",1
0,"Waterbury Hospital","10+ years","MORTGAGE","85000.0","VERIFIED - income","n","  Borrower added on 11/08/10 > This loan will be used to consolidate my credit card bills. My job is very secure and the monthly payment is well within my ability to pay<br/>","debt_consolidation","Consolidation","067xx","CT","7.4","0.0","3/1/1992","1.0","","","17.0","0.0",14200,"31.2","39.0","f","0.0","",1
0,"isoTree LLC","3 years","RENT","40000.0","VERIFIED - income","n","  Borrower added on 12/16/10 > I would like a loan to take care of the medical expenses for dental work that I have incurred and will continue to undergo in the next year. The work includes braces, root canals, retainers, dental implants and crowns. This work is necessary due to a birth defect from which I am suffering, and I would like to be able to finally fix it in 2011. I am a responsible borrower, and have been working with my latest employer for the last three years. Despite a relatively small salary, I have very few monthly expenses as I currently live with family. My monthly commitments are limited to phone and internet expenses, and I will be more than able to pay the monthly statements on time. I intend to pay off the entire loan in less than 20 months.<br/>","medical","Medical Loan","282xx","NC","0.69","0.0","6/1/2003","0.0","","","8.0","0.0",782,"3.0","9.0","f","0.0","",1
0,"East Jersey State Prison","< 1 year","RENT","40992.0","VERIFIED - income source","n","","debt_consolidation","Debt Consolidation","087xx","NJ","17.54","1.0","11/1/1996","1.0","19.0","","6.0","0.0",10267,"53.8","11.0","f","0.0","",1
0,"Super Nails","10+ years","RENT","32000.0","VERIFIED - income","n","I'd like to borrow a loan over my clean and clear title Honda VTX1300C 07's","educational","motorcycle loan","298xx","SC","11.81","1.0","7/1/1995","1.0","8.0","","9.0","0.0",1278,"63.9","33.0","f","0.0","",1
0,"Allen & Overy LLP","3 years","RENT","60000.0","not verified","n","  Borrower added on 11/21/10 > I have a balance on two separate credit cards and each have an interest rate near 23%.  I am hoping to finance through Lending Club at a much more favorable rate.  I have a steady job working in the business development department of an international law firm and have never missed a payment on anything in my life, including over $30,000 in student loans that I finally paid off completely this year.  I do not have a car and my monthly expenses are well under my monthly income.  I hope you will consider funding my loan and I look forward to honoring my commitment to you as a creditor.<br/>","credit_card","CC Consolidation","100xx","NY","4.34","0.0","10/1/2003","0.0","","","6.0","0.0",7942,"46.4","12.0","f","0.0","",1
0,"Xorail","1 year","MORTGAGE","100000.0","not verified","n","  Borrower added on 02/18/11 > Thank you<br/>","debt_consolidation","Debt Consolidation Loan","320xx","FL","21.9","0.0","8/1/1984","1.0","","","23.0","0.0",14785,"13.8","46.0","f","0.0","",1
0,"TeleTech Holdings, Inc.","4 years","RENT","31200.0","VERIFIED - income source","n","  Borrower added on 03/10/11 > I plan to use the funds to pay off an existing LendingClub loan (as I would be getting better interest with this one).<br/><br/>I am a good borrower, as I have never, ever, been late on any loan or bill in my life. My first credit card was at 18, and though credit cards are not something an 18 year old should get into, I have always paid as agreed. I am down to one single credit card (medical from dental work), but hacksawing down on everything. I'm whittling down on higher interest items, to avoid loss in interest of course.<br/><br/>My monthly budget is as follows:<br/>Income: 2600 gross - 2032 net (take-home pay, excluding overtime/bonuses)<br/>Rent $375<br/>Car Payment $201<br/>Medical Credit Card (Credit Union) $80 or lower min-this is subject to paydowns at this present time, so it'll go lower)<br/>Cable and Internet $62<br/>Food/groceries $240/month<br/>Fuel $40 - (I drive a Nissan Versa SL w/CVT, and work from home as a OSC Reporting Specialist now. I no longer have a commute :] Due to the mideast crisis, I see that going up to 60 soon.)<br/>Entertainment $50<br/>LendingClub (currently $142, but of course will be lower)<br/>Electric $108 (Water/sewer/trash is paid where I live. 108 is max I have ever seen it, but tends to be about $70.)<br/><br/>Remaining for everything else/paydowns (assuming current bills): 714 <br/>NOTE: I do like to, and tend to double or triple the payment on the credit card when I have that extra money, however.... I would rather keep a little extra cash in the bank so I don't have to go back and cyclicly borrow/use a credit card, so I don't go 100% all-out.<br/><br/>My work stability:<br/>I have been with TeleTech Holdings, Inc for four years now, and have been trusted far beyond other employees in my scope of support. Originally, I was hired as a Technical Customer Service agent for the Dish Network client, then I was promoted several times to serve as Training Team Lead, QA Intern, QA Specialist I for HP, QA Specialist II for HP, QA Champion/Specialist III for HP and HP L3 Case Management, and now OSC Reporting Specialist for 26 different lines of business...<br/><br/> Providing sales, survey, and call service quality metrics for that many lines of business gives me the confidence of knowing if one contract/client decides to take business elsewhere, that I will still have 25 more clients to serve. My previous performance from launching projects to managing continued improvement speaks for itself, and consistently presents me with opportunities for growth and advancement.<br/><br/>Along with my performance, on a morale note, I love my job, and know that I have a positive effect on the US consumer, as none of my business lines are offshore. I truly feel that even at my age of 25, that with the people and stability of this debt-free company that I work for, that this is the company that I would eventually retire with.<br/>","debt_consolidation","Lower Interest on Original LendingClub","658xx","MO","22.14","0.0","2/1/2005","0.0","","","4.0","0.0",4496,"89.9","14.0","f","0.0","",1
0,"NCR Corp","10+ years","MORTGAGE","115000.0","VERIFIED - income source","n","","home_improvement","Home Redecorating","305xx","GA","9.27","0.0","8/1/2001","3.0","","","8.0","0.0",6904,"21.6","16.0","f","0.0","",1
0,"Fairfax County Sheriff's Office","10+ years","MORTGAGE","102000.0","not verified","n","  Borrower added on 07/25/10 > Would like to pay off my credit cards, I feel that my credit is in good standing, I have been employed for the last 20 years with the same agencey.<br/> Borrower added on 07/25/10 > I plan on using this money to pay off my high intrest credit cards. I am not in trouble or have missed any payments. I just want to get out of debt and I am paying more now to each individual credit company than what the payment is to pay off this loan. I have listed the credit cards below that I would like to pay off;<br/>Home Depot $ 3191.06<br/>JCPenney $ 2396.17<br/>Target Visa $ 2508.94<br/>Bank of America Visa $ 3271.42<br/>Chase Visa $ 2233.44<br/><br/>Total $ 13601.03 <br/><br/>Thank you for your consideration<br/> Borrower added on 07/28/10 > I would like to thank each of my Investors<br/>","debt_consolidation","Piece of mind ","225xx","VA","10.69","1.0","3/1/1997","0.0","2.0","","10.0","0.0",11411,"32.6","32.0","f","0.0","",1
0,"army ","10+ years","MORTGAGE","84000.0","VERIFIED - income source","n","  Borrower added on 05/20/11 > The loan is to conduct home improvement.  I answered all the other questions posed.<br/>","home_improvement","gouverneur home","236xx","VA","3.37","0.0","1/1/1999","0.0","","","6.0","0.0",2185,"19.7","19.0","f","0.0","",1
0,"Sports CLUB","< 1 year","OWN","9600.0","VERIFIED - income source","n","  Borrower added on 06/24/11 > Total procedure costs $9600-- Ive paid the Dr's office $4,000 (in addition to lab and other exams needed prior to surgery) I wil also be paying them $2,000 on July 1st. More than likely, I will have another $2000 to put toward the surgery but not until Sept (unfortunately, because surgery is scheduled for Aug 5th) The requested amount is 3600 but should and will be paid off fairly quickly. My Dr's website suggested this as one of their financing options and it's really a remarkable idea for investors to hand pick where they're investing. It's also a great way to purhaps help someone (like myself) I can't wait until this is all over to try it out for myself!<br/>","other","Surgery","339xx","FL","0.0","0.0","6/1/2001","0.0","40.0","","5.0","0.0",0,"0.0","9.0","f","0.0","",1
0,"frontier communications","10+ years","MORTGAGE","92000.0","VERIFIED - income","n","  Borrower added on 06/17/11 > THIS LOAN IS TO CONSOLIDATE SEVERAL LOANS INTO ONE LOWER PAYMENT<br/>","debt_consolidation","Debt Consolidation Loan","265xx","WV","14.73","0.0","12/1/1991","6.0","","","10.0","0.0",4893,"16.0","30.0","f","0.0","",1
0,"","4 years","RENT","89000.0","not verified","n","","credit_card","Online loan","902xx","CA","5.18","0.0","3/1/2004","0.0","69.0","","4.0","0.0",3598,"69.2","9.0","f","0.0","",1
1,"Snagajob.com","3 years","MORTGAGE","135000.0","VERIFIED - income","n","  Borrower added on 05/09/10 > My bonus is arriving between July and December for $20,000+ at which time I will pay off this loan that I am using to help put a fence on my property and pay off a charge card.<br/> Borrower added on 05/10/10 > I have been at a stable, decent six figure income for more than 3 years and have never had a loan that I have not paid off before the due date with full interest.  Right now, I bring home, on average, over $9,000 a month and have only $5,000 in expenses.  This loan would give me some more run way to get some work done on the house so I don't have to dip into my savings which is  over $20,000.  If I don't have this loan financed by Thursday, I will most likely go with another option.<br/>","debt_consolidation","Executive Needs Cash between now and bonus","238xx","VA","10.74","1.0","12/1/1992","1.0","14.0","","10.0","0.0",5392,"46.5","46.0","f","0.0","",1
1,"accord eng","10+ years","MORTGAGE","120000.0","VERIFIED - income source","n","  Borrower added on 08/18/10 > /thank you to all investors!...My family appreciates it very much!<br/> Borrower added on 08/25/10 > Fully approved!...Hope to get all funding.. thanks..<br/> Borrower added on 08/28/10 > I am an En. Geologist..Hazmat clean-up for 30 years..very steady job market..looking for this as debt consolidation money..Appreciate it!<br/>","debt_consolidation","Reeve","920xx","CA","2.32","2.0","5/1/1988","1.0","10.0","","7.0","0.0",6524,"68.0","25.0","f","0.0","",1
0,"Sky Lakes Medical Center","1 year","RENT","35801.6","not verified","n","I purchased a new car last year, and have paid on it faithfully. The interest rate is high, due to my lack of extended/existing credit in the past. (I usually pay cash for what I need/want). I was in a situation where I drove 50 miles round trip to work, and my V8 truck gas cost alone - justified my purchase. I also knew if I stayed on top of my payments I could refinance in the short term.  1) I want to pay off the car loan.  2) I want to pay partial closing costs on an approved VA home loan.  3) I have two low limit cards that I will pay off. I will close one card, and keep my Capital One.  4) The rest will be used to comfortably move us into the new home, with some money to be used for new fencing on the property.","debt_consolidation","Lowering Car Rate and Moving","976xx","OR","12.27","0.0","9/1/1999","7.0","66.0","","3.0","0.0",434,"72.3","6.0","f","0.0","",1
0,"US Army","10+ years","MORTGAGE","87000.0","VERIFIED - income","n","","other","Pay of House","210xx","MD","10.92","0.0","9/1/1991","0.0","62.0","","7.0","0.0",0,"0.0","33.0","f","0.0","",1
